Id,Prospect,Disposition,App.Year,MonthDeadline,DateDeadline,YearDeadline,UniversityId,Selectivity,Tier,Major.1,Major.2,Minor,GPA,Met,Sourced,Type,Size,Region,AlumniCount,CurrentCMCount,CurrentTFAStaffCount,InequityAwareness,TFAAwareness,StudentsCount,ISSTEM,Tier2016,Tier2017
2017_10079,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHANwIAO,5,2,Other,,,No,Yes,Recruiter,Private NFP,Small,E,172,20,6,0,0,5000,No,3,2
2017_10080,Junior,Rejected,2017,April,20,2016,001F000000nHANwIAO,5,2,Chemistry,,,No,No,Self,Private NFP,Small,E,172,20,6,0,0,5000,Yes,3,2
2017_10083,Undergrad,Withdrawn,2017,December,9,2016,001F000000nH7GMIA0,5,2,Urban Studies,,,No,Yes,Self,Public,Very Large,W,242,36,15,1,4,25000,No,2,2
2017_10089,Undergrad,Rejected,2017,December,9,2016,001F000000nH7f5IAC,4,2,Human Development,,,No,Yes,Recruiter,Public,Very Large,E,195,22,2,5,2,25000,No,3,2
2017_10090,Undergrad,Withdrawn,2017,October,19,2016,001F000000nH7f5IAC,4,2,English,,,Yes,Yes,Recruiter,Public,Very Large,E,195,22,2,5,2,25000,No,3,2
2017_10092,Undergrad,Withdrawn,2017,October,19,2016,001F000000nHCGLIA4,4,2,Neuroscience,,,No,Yes,Recruiter,Private NFP,Small,E,137,9,3,0,0,5000,Yes,3,2
2017_10093,Undergrad,Rejected,2017,October,19,2016,001F000000nHCGLIA4,4,2,Political Science,,,No,Yes,Recruiter,Private NFP,Small,E,137,9,3,0,0,5000,No,3,2
2017_10094,Undergrad,Rejected,2017,October,19,2016,001F000000nHCGLIA4,4,2,English,,,Yes,Yes,Recruiter,Private NFP,Small,E,137,9,3,0,0,5000,No,3,2
2017_10095,Undergrad,Rejected,2017,October,19,2016,001F000000nHCQwIAO,4,2,Political Science,,,No,Yes,Recruiter,Private NFP,Medium,E,62,9,5,0,0,12500,No,2,2
2017_10099,Undergrad,Rejected,2017,December,9,2016,001F000000nH7YNIA0,3,2,Computer Science,,,No,Yes,Recruiter,Public,Large,E,279,19,12,0,0,22500,Yes,3,2
2017_10103,Undergrad,Rejected,2017,December,9,2016,001F000000nHAWwIAO,4,2,Political Science,,,No,Yes,Self,Public,Large,E,54,13,5,0,0,22500,No,2,2
2017_10104,Undergrad,Accepted,2017,August,19,2016,001F000000nHCGSIA4,4,2,Communications,,,No,Yes,Self,Private NFP,Medium,E,79,15,6,1,3,12500,No,3,2
2017_10107,Undergrad,Accepted,2017,August,19,2016,001F000000nH7Z8IAK,4,2,Criminology,,,No,Yes,Self,Public,Very Large,E,135,23,5,1,3,25000,No,3,2
2017_10109,Undergrad,Accepted,2017,August,19,2016,001F000000nHANwIAO,5,2,Biology,,,Yes,Yes,Self,Private NFP,Small,E,172,20,6,0,0,5000,No,3,2
2017_10117,Undergrad,Rejected,2017,August,19,2016,001F000000nHCGVIA4,3,2,Psychology,,,No,No,Self,Public,Large,E,80,34,5,5,2,22500,No,3,2
2017_10120,Undergrad,Rejected,2017,September,16,2016,001F000000nH9c1IAC,4,2,Education (elementary),,,No,No,Self,Public,Large,S,76,21,4,1,3,22500,No,3,2
2017_10125,Undergrad,Accepted,2017,August,19,2016,001F000000nH83nIAC,4,2,Environmental Studies,,,Yes,Yes,Self,Private NFP,Small,W,90,7,3,5,5,5000,Yes,3,2
2017_10126,Undergrad,Withdrawn,2017,August,19,2016,001F000000nHAWQIA4,4,2,History,,,Yes,No,Self,Private NFP,Small,E,71,7,6,1,3,5000,No,3,2
2017_10129,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHAX1IAO,4,2,Kinesiology,,,Yes,Yes,Self,Public,Very Large,N,408,31,7,1,3,25000,No,3,2
2017_10132,Undergrad,Rejected,2017,October,19,2016,001F000000nHCGVIA4,3,2,Psychology,,,No,Yes,Self,Public,Large,E,80,34,5,5,2,22500,No,3,2
2017_10145,Undergrad,Rejected,2017,September,16,2016,001F000000nH9cXIAS,3,2,English,,,No,No,Self,Private NFP,Medium,W,65,29,6,1,3,12500,No,3,2
2017_10151,Undergrad,Rejected,2017,October,19,2016,001F000000nH7YlIAK,4,2,Criminology,,,No,Yes,Self,Public,Very Large,S,238,45,18,2,5,25000,No,3,2
2017_10154,Undergrad,Rejected,2017,September,16,2016,001F000000nH7YmIAK,4,2,Psychology,,,No,Yes,Self,Public,Large,N,58,20,4,1,3,22500,No,3,2
2017_10157,Undergrad,Rejected,2017,September,16,2016,001F000000nH7fZIAS,5,2,Finance,,,No,No,Self,Public,Very Large,E,82,11,5,1,3,25000,No,3,2
2017_10159,Undergrad,Rejected,2017,August,19,2016,001F000000nHAWQIA4,4,2,Russian,,,Yes,No,Self,Private NFP,Small,E,71,7,6,1,3,5000,No,3,2
2017_10165,Undergrad,Rejected,2017,September,16,2016,001F000000nH74aIAC,3,2,Special Education,,,No,No,Self,Public,Medium,N,25,8,3,1,3,12500,No,3,2
2017_10168,Undergrad,Accepted,2017,August,19,2016,001F000000nHEwbIAG,3,2,International Studies/Relations,,,Yes,Yes,Self,Public,Very Large,W,262,27,5,1,3,25000,No,3,2
2017_10173,Undergrad,Rejected,2017,August,19,2016,001F000000nH7Y8IAK,3,2,Communications,,,No,No,Self,Public,Very Large,E,164,46,10,5,2,25000,No,3,2
2017_10179,Undergrad,Accepted,2017,August,19,2016,001F000000nHCJoIAO,4,2,English Literature,,,Yes,Yes,Self,Private NFP,Large,N,119,14,5,1,3,22500,No,3,2
2017_10182,Undergrad,Rejected,2017,August,19,2016,001F000000nHE91IAG,4,2,History,,,Yes,No,Self,Private NFP,Very Large,S,109,31,6,0,0,25000,No,3,2
2017_10192,Undergrad,Rejected,2017,October,19,2016,001F000000nH9UiIAK,4,2,Journalism,,,No,Yes,Recruiter,Public,Very Large,N,257,34,24,1,3,25000,No,3,2
2017_10193,Undergrad,Rejected,2017,October,19,2016,001F000000nH9UiIAK,4,2,Special Education,,,No,Yes,Recruiter,Public,Very Large,N,257,34,24,1,3,25000,No,3,2
2017_10201,Junior,Accepted,2017,March,4,2016,001F000000nHAWwIAO,4,2,Communications,,Health,No,No,Self,Public,Large,E,54,13,5,0,0,22500,No,2,2
2017_10203,Undergrad,Rejected,2017,September,16,2016,001F000000nH7YlIAK,4,2,Music,,,No,Yes,Recruiter,Public,Very Large,S,238,45,18,2,5,25000,No,3,2
2017_10207,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHCFmIAO,4,2,Public Relations,,,Yes,Yes,Recruiter,Private NFP,Very Large,E,327,36,23,5,5,25000,No,3,2
2017_10208,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHCJoIAO,4,2,Theater,,,Yes,No,Recruiter,Private NFP,Large,N,119,14,5,1,3,22500,No,3,2
2017_10210,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHEvnIAG,4,2,Political Science,,,No,Yes,Recruiter,Private NFP,Medium,E,170,17,9,2,5,12500,No,3,2
2017_10212,Undergrad,Accepted,2017,October,19,2016,001F000000nH7C4IAK,3,2,Political Science,,,No,Yes,Recruiter,Public,Very Large,N,131,19,18,5,2,25000,No,3,2
2017_10213,Undergrad,Accepted,2017,October,19,2016,001F000000nH7GQIA0,4,2,Anthropology,,,No,Yes,Recruiter,Public,Very Large,W,113,10,3,5,2,25000,No,3,2
2017_10221,Undergrad,Rejected,2017,December,9,2016,001F000000nH9cXIAS,3,2,Film/Video,,,No,No,Self,Private NFP,Medium,W,65,29,6,1,3,12500,No,3,2
2017_10222,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHAOdIAO,4,2,Physiology,,,No,No,Self,Public,Very Large,E,171,32,7,3,3,25000,Yes,3,2
2017_10227,Undergrad,Rejected,2017,December,9,2016,001F000000nH9wzIAC,4,2,Biology,,,No,No,Self,Public,Medium,W,66,26,0,5,2,12500,No,3,2
2017_10239,Undergrad,Rejected,2017,December,9,2016,001F000000nHCQXIA4,4,2,History,,,No,No,Self,Public,Very Large,E,128,28,11,2,5,25000,No,3,2
2017_10240,Undergrad,Rejected,2017,December,9,2016,001F000000nH7GMIA0,5,2,Public Health,,,No,No,Self,Public,Very Large,W,242,36,15,1,4,25000,No,2,2
2017_10245,Undergrad,Rejected,2017,December,9,2016,001F000000nHAPBIA4,5,2,Psychology,,,No,No,Self,Private NFP,Medium,N,147,9,6,0,0,12500,No,2,2
2017_10261,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHAWZIA4,5,2,Education (general),,,No,Yes,Self,Private NFP,Small,E,148,15,3,5,5,5000,No,3,2
2017_10263,Undergrad,Rejected,2017,December,9,2016,001F000000nHAWqIAO,3,2,Psychology,,,No,No,Self,Public,Very Large,S,26,13,1,1,3,25000,No,3,2
2017_10271,Undergrad,Withdrawn,2017,December,9,2016,001F000000nH7Y8IAK,3,2,Public Health,,,No,No,Self,Public,Very Large,E,164,46,10,5,2,25000,No,3,2
2017_10279,Undergrad,Withdrawn,2017,December,9,2016,001F000000nH9UUIA0,4,2,English,,,No,No,Self,Private NFP,Small,N,166,17,11,2,5,5000,No,3,2
2017_10283,Undergrad,Rejected,2017,December,9,2016,001F000000nHAX5IAO,4,2,Speech Therapy,,,No,No,Self,Public,Very Large,E,216,27,8,0,0,25000,No,3,2
2017_10291,Undergrad,Rejected,2017,December,9,2016,001F000000nH7GQIA0,4,2,Sociology,,,No,Yes,Self,Public,Very Large,W,113,10,3,5,2,25000,No,3,2
2017_10292,Undergrad,Withdrawn,2017,December,9,2016,001F000000nH9wzIAC,4,2,Sociology,,,No,No,Self,Public,Medium,W,66,26,0,5,2,12500,No,3,2
2017_10295,Undergrad,Rejected,2017,December,9,2016,001F000000nHCGVIA4,3,2,Linguistics,,,No,No,Self,Public,Large,E,80,34,5,5,2,22500,No,3,2
2017_10300,Undergrad,Rejected,2017,December,9,2016,001F000000nHAONIA4,4,2,French,,,No,Yes,Self,Public,Medium,E,89,13,2,1,3,12500,No,3,2
2017_10306,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHCdyIAG,4,2,Child Studies,,,No,No,Self,Public,Very Large,S,118,20,13,1,3,25000,No,3,2
2017_10312,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHCG4IAO,4,2,Business,,,No,Yes,Self,Private NFP,Medium,W,43,14,2,0,0,12500,No,2,2
2017_10313,Undergrad,Rejected,2017,December,9,2016,001F000000nHAOJIA4,4,2,International Studies/Relations,,,No,No,Self,Public,Very Large,W,302,33,10,1,3,25000,No,3,2
2017_10321,Undergrad,Withdrawn,2017,December,9,2016,001F000000nH7ZBIA0,4,2,Mathematics,,,Yes,No,Self,Public,Large,S,58,16,4,1,3,22500,Yes,3,2
2017_10324,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHCGVIA4,3,2,Public Relations,,,Yes,No,Self,Public,Large,E,80,34,5,5,2,22500,No,3,2
2017_10326,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHEFEIA4,4,2,Spanish,,,Yes,No,Self,Public,Very Large,S,131,34,9,0,0,25000,No,3,2
2017_10329,Undergrad,Accepted,2017,December,9,2016,001F000000nH7YNIA0,3,2,Social Work,,,Yes,Yes,Self,Public,Large,E,279,19,12,0,0,22500,No,3,2
2017_10334,Undergrad,Rejected,2017,December,9,2016,001F000000nHCQXIA4,4,2,English,,,No,No,Self,Public,Very Large,E,128,28,11,2,5,25000,No,3,2
2017_10339,Undergrad,Rejected,2017,December,9,2016,001F000000nHAOdIAO,4,2,Human Development,,,No,No,Self,Public,Very Large,E,171,32,7,3,3,25000,No,3,2
2017_10340,Undergrad,Rejected,2017,December,9,2016,001F000000nH9U8IAK,3,2,English,,,No,No,Self,Public,Large,E,46,15,0,5,2,22500,No,3,2
2017_10348,Undergrad,Rejected,2017,December,9,2016,001F000000nH9c1IAC,4,2,Psychology,,,No,Yes,Recruiter,Public,Large,S,76,21,4,1,3,22500,No,3,2
2017_10355,Undergrad,Accepted,2017,December,9,2016,001F000000nH7YNIA0,3,2,Journalism,,,No,Yes,Self,Public,Large,E,279,19,12,0,0,22500,No,3,2
2017_10356,Undergrad,Accepted,2017,December,9,2016,001F000000nH9oCIAS,3,2,Journalism,,,No,Yes,Self,Public,Very Large,S,49,25,4,0,0,25000,No,3,2
2017_10360,Undergrad,Rejected,2017,December,9,2016,001F000000nH7GMIA0,5,2,Public Health,,,No,No,Self,Public,Very Large,W,242,36,15,1,4,25000,No,2,2
2017_10366,Undergrad,Rejected,2017,December,9,2016,001F000000nH7GQIA0,4,2,Sociology,,,No,No,Self,Public,Very Large,W,113,10,3,5,2,25000,No,3,2
2017_10373,Undergrad,Rejected,2017,December,9,2016,001F000000nHCFmIAO,4,2,Mathematics,,,No,Yes,Self,Private NFP,Very Large,E,327,36,23,5,5,25000,Yes,3,2
2017_10380,Undergrad,Rejected,2017,December,9,2016,001F000000nH7Z1IAK,4,2,Education (secondary),,,No,No,Self,Public,Very Large,E,108,19,8,1,3,25000,No,3,2
2017_10385,Undergrad,Accepted,2017,October,19,2016,001F000000nHCKdIAO,5,2,Government,,,No,Yes,Recruiter,Private NFP,Medium,E,167,12,2,5,5,12500,No,3,2
2017_10390,Undergrad,Accepted,2017,October,19,2016,001F000000nHCG7IAO,4,2,Management,,,Yes,No,Recruiter,Public,Large,N,271,22,16,5,5,22500,No,3,2
2017_10393,Undergrad,Rejected,2017,October,19,2016,001F000000nHCKdIAO,5,2,American Studies,,,No,Yes,Self,Private NFP,Medium,E,167,12,2,5,5,12500,No,3,2
2017_10400,Undergrad,Accepted,2017,December,9,2016,001F000000nHCGRIA4,4,2,Health,,,Yes,No,Self,Private NFP,Large,E,111,17,5,0,0,22500,No,3,2
2017_10405,Undergrad,Rejected,2017,December,9,2016,001F000000nHCQXIA4,4,2,Other,,,Yes,No,Self,Public,Very Large,E,128,28,11,2,5,25000,No,3,2
2017_10407,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHCG7IAO,4,2,Education (general),,,No,Yes,Recruiter,Public,Large,N,271,22,16,5,5,22500,No,3,2
2017_10413,Undergrad,Rejected,2017,October,19,2016,001F000000nHCKdIAO,5,2,Economics,,,Yes,Yes,Self,Private NFP,Medium,E,167,12,2,5,5,12500,No,3,2
2017_10415,Undergrad,Accepted,2017,October,19,2016,001F000000nHCG7IAO,4,2,Business,,,No,Yes,Recruiter,Public,Large,N,271,22,16,5,5,22500,No,3,2
2017_10416,Undergrad,Rejected,2017,October,19,2016,001F000000nHBmPIAW,3,2,Other,,,No,Yes,Recruiter,Private NFP,Small,W,23,6,0,0,0,5000,No,0,2
2017_10419,Undergrad,Accepted,2017,October,19,2016,001F000000nHCKdIAO,5,2,English,,,No,Yes,Recruiter,Private NFP,Medium,E,167,12,2,5,5,12500,No,3,2
2017_10424,Undergrad,Rejected,2017,December,9,2016,001F000000nHCGSIA4,4,2,Psychology,,,No,No,Self,Private NFP,Medium,E,79,15,6,1,3,12500,No,3,2
2017_10431,Undergrad,Rejected,2017,December,9,2016,001F000000nH9U8IAK,3,2,Science,,,No,No,Self,Public,Large,E,46,15,0,5,2,22500,No,3,2
2017_10435,Undergrad,Accepted,2017,December,9,2016,001F000000nH7Z1IAK,4,2,Biochemistry,,,No,No,Self,Public,Very Large,E,108,19,8,1,3,25000,No,3,2
2017_10438,Undergrad,Withdrawn,2017,December,9,2016,001F000000nH7GMIA0,5,2,Human Development,,,Yes,No,Self,Public,Very Large,W,242,36,15,1,4,25000,No,2,2
2017_10441,Undergrad,Rejected,2017,December,9,2016,001F000000nHCFmIAO,4,2,English Literature,,,No,No,Self,Private NFP,Very Large,E,327,36,23,5,5,25000,No,3,2
2017_10454,Undergrad,Rejected,2017,December,9,2016,001F000000nH7feIAC,3,2,Creative Writing,,,No,No,Self,Public,Very Large,W,264,33,18,1,3,25000,No,3,2
2017_10458,Undergrad,Withdrawn,2017,October,19,2016,001F000000nH7QeIAK,4,2,Music,,,No,Yes,Recruiter,Private NFP,Large,S,93,16,8,0,0,22500,No,3,2
2017_10464,Undergrad,Withdrawn,2017,December,9,2016,001F000000nH9UnIAK,4,2,Public Health,,,No,Yes,Recruiter,Public,Very Large,S,62,14,3,0,0,25000,No,3,2
2017_10470,Junior,Withdrawn,2017,March,4,2016,001F000000nH7YmIAK,4,2,Information Systems,,,Yes,No,Self,Public,Large,N,58,20,4,1,3,22500,No,3,2
2017_10476,Undergrad,Withdrawn,2017,October,19,2016,001F000000nHCGVIA4,3,2,Criminal Justice,,,No,Yes,Recruiter,Public,Large,E,80,34,5,5,2,22500,No,3,2
2017_10477,Undergrad,Rejected,2017,October,19,2016,001F000000nH7C4IAK,3,2,Mathematics,,,No,No,Recruiter,Public,Very Large,N,131,19,18,5,2,25000,Yes,3,2
2017_10482,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHBIxIAO,4,2,International Studies/Relations,,,Yes,Yes,Recruiter,Private NFP,Medium,W,97,12,9,1,3,12500,No,3,2
2017_10483,Undergrad,Rejected,2017,August,19,2016,001F000000nH7Z8IAK,4,2,Economics,,,Yes,No,Recruiter,Public,Very Large,E,135,23,5,1,3,25000,No,3,2
2017_10484,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHANwIAO,5,2,Environmental Studies,,,Yes,Yes,Recruiter,Private NFP,Small,E,172,20,6,0,0,5000,Yes,3,2
2017_10485,Undergrad,Rejected,2017,October,19,2016,001F000000nHANwIAO,5,2,Psychology,,,No,Yes,Recruiter,Private NFP,Small,E,172,20,6,0,0,5000,No,3,2
2017_10489,Junior,Withdrawn,2017,April,20,2016,001F000000nHDGZIA4,4,2,Special Education,,,No,No,Self,Public,Very Large,S,147,17,15,1,3,25000,No,3,2
2017_10490,Junior,Withdrawn,2017,April,20,2016,001F000000nHEwbIAG,3,2,Physiology,,,No,No,Self,Public,Very Large,W,262,27,5,1,3,25000,Yes,3,2
2017_10499,Undergrad,Withdrawn,2017,October,19,2016,001F000000nHBIxIAO,4,2,Political Science,,,Yes,Yes,Recruiter,Private NFP,Medium,W,97,12,9,1,3,12500,No,3,2
2017_10502,Undergrad,Accepted,2017,December,9,2016,001F000000nHBVoIAO,5,2,International Studies/Relations,,,No,No,Self,Private NFP,Small,E,100,12,0,1,3,5000,No,3,2
2017_10504,Junior,Accepted,2017,April,20,2016,001F000000nHEwbIAG,3,2,English,,Spanish,No,No,Self,Public,Very Large,W,262,27,5,1,3,25000,No,3,2
2017_10507,Junior,Rejected,2017,April,20,2016,001F000000nHCG7IAO,4,2,Marketing,,International Business,No,No,Recruiter,Public,Large,N,271,22,16,5,5,22500,No,3,2
2017_10510,Undergrad,Withdrawn,2017,December,9,2016,001F000000nH7GMIA0,5,2,Cognitive Science,,,Yes,Yes,Recruiter,Public,Very Large,W,242,36,15,1,4,25000,Yes,2,2
2017_10511,Undergrad,Withdrawn,2017,December,9,2016,001F000000nH7GMIA0,5,2,Cognitive Science,,,Yes,Yes,Recruiter,Public,Very Large,W,242,36,15,1,4,25000,Yes,2,2
2017_10523,Junior,Accepted,2017,April,20,2016,001F000000nH7ZWIA0,4,2,Nutrition,,,No,Yes,Self,Public,Large,S,89,29,3,1,3,22500,No,3,2
2017_10525,Junior,Withdrawn,2017,April,20,2016,001F000000nHAP2IAO,4,2,Health,,Dance,No,No,Self,Private NFP,Small,E,124,15,5,1,3,5000,No,3,2
2017_10534,Junior,Rejected,2017,April,20,2016,001F000000nH73sIAC,3,2,History,,,No,No,Recruiter,Public,Medium,W,47,18,4,5,2,12500,No,3,2
2017_10536,Undergrad,Withdrawn,2017,October,19,2016,001F000000nH9KXIA0,3,2,English,,,No,Yes,Self,Public,Medium,W,50,37,1,5,2,12500,No,3,2
2017_10544,Junior,Accepted,2017,April,20,2016,001F000000nHAOdIAO,4,2,Biomedical Engineering,,Electrical Engineering,Yes,No,Self,Public,Very Large,E,171,32,7,3,3,25000,No,3,2
2017_10549,Undergrad,Withdrawn,2017,October,19,2016,001F000000nHE91IAG,4,2,Other,,,Yes,Yes,Recruiter,Private NFP,Very Large,S,109,31,6,0,0,25000,No,3,2
2017_10551,Junior,Rejected,2017,January,15,2016,001F000000nH7YlIAK,4,2,Sociology,,Education (general),No,No,Recruiter,Public,Very Large,S,238,45,18,2,5,25000,No,3,2
2017_10553,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHCKmIAO,4,2,Biology,,,Yes,Yes,Recruiter,Private NFP,Medium,W,113,18,4,0,0,12500,No,2,2
2017_10568,Junior,Rejected,2017,April,20,2016,001F000000nH9KXIA0,3,2,Chemistry,,,No,No,Recruiter,Public,Medium,W,50,37,1,5,2,12500,Yes,3,2
2017_10570,Undergrad,Rejected,2017,October,19,2016,001F000000nH7YrIAK,4,2,Spanish,,,No,No,Recruiter,Public,Very Large,W,177,33,7,5,2,25000,No,3,2
2017_10573,Undergrad,Rejected,2017,October,19,2016,001F000000nHCGVIA4,3,2,Speech Communication,,,No,No,Self,Public,Large,E,80,34,5,5,2,22500,No,3,2
2017_10575,Junior,Rejected,2017,April,20,2016,001F000000nHC9SIAW,5,2,Psychology,Spanish,Education (general),No,No,Recruiter,Private NFP,Small,E,103,8,1,0,0,5000,No,2,2
2017_10576,Undergrad,Accepted,2017,September,16,2016,001F000000nHC9SIAW,5,2,Psychology,,,No,No,Recruiter,Private NFP,Small,E,103,8,1,0,0,5000,No,2,2
2017_10580,Undergrad,Accepted,2017,October,19,2016,001F000000nHCG4IAO,4,2,Biochemistry,,,Yes,Yes,Recruiter,Private NFP,Medium,W,43,14,2,0,0,12500,No,2,2
2017_10584,Undergrad,Rejected,2017,December,9,2016,001F000000nH7ZWIA0,4,2,English Literature,,,No,No,Recruiter,Public,Large,S,89,29,3,1,3,22500,No,3,2
2017_10587,Junior,Rejected,2017,April,20,2016,001F000000nH9c1IAC,4,2,Political Science,,Writing,No,No,Self,Public,Large,S,76,21,4,1,3,22500,No,3,2
2017_10589,Junior,Rejected,2017,April,20,2016,001F000000nH9KXIA0,3,2,Psychology,,Anthropology,No,Yes,Self,Public,Medium,W,50,37,1,5,2,12500,No,3,2
2017_10590,Undergrad,Withdrawn,2017,December,9,2016,001F000000nH9KXIA0,3,2,Psychology,,,No,Yes,Self,Public,Medium,W,50,37,1,5,2,12500,No,3,2
2017_10593,Junior,Withdrawn,2017,April,20,2016,001F000000nH9c1IAC,4,2,Interdisciplinary Studies,,Education (general),Yes,No,Self,Public,Large,S,76,21,4,1,3,22500,No,3,2
2017_10594,Undergrad,Accepted,2017,October,19,2016,001F000000nHCG0IAO,5,2,Psychology,,,Yes,Yes,Recruiter,Private NFP,Small,E,127,5,4,1,3,5000,No,3,2
2017_10597,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHAX1IAO,4,2,History,,,Yes,No,Self,Public,Very Large,N,408,31,7,1,3,25000,No,3,2
2017_10600,Undergrad,Rejected,2017,December,9,2016,001F000000nH7feIAC,3,2,History,,,No,No,Self,Public,Very Large,W,264,33,18,1,3,25000,No,3,2
2017_10606,Undergrad,Rejected,2017,December,9,2016,001F000000nHCFmIAO,4,2,Biology,,,No,Yes,Recruiter,Private NFP,Very Large,E,327,36,23,5,5,25000,No,3,2
2017_10609,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHCG7IAO,4,2,Kinesiology,,,Yes,No,Self,Public,Large,N,271,22,16,5,5,22500,No,3,2
2017_10616,Undergrad,Rejected,2017,December,9,2016,001F000000nH7ZWIA0,4,2,Kinesiology,,,No,No,Self,Public,Large,S,89,29,3,1,3,22500,No,3,2
2017_10634,Undergrad,Rejected,2017,December,9,2016,001F000000nH7C4IAK,3,2,Psychology,,,No,Yes,Recruiter,Public,Very Large,N,131,19,18,5,2,25000,No,3,2
2017_10635,Undergrad,Rejected,2017,December,9,2016,001F000000nH7QeIAK,4,2,Theater,,,No,Yes,Recruiter,Private NFP,Large,S,93,16,8,0,0,22500,No,3,2
2017_10640,Undergrad,Rejected,2017,December,9,2016,001F000000nHC9SIAW,5,2,History,,,Yes,No,Recruiter,Private NFP,Small,E,103,8,1,0,0,5000,No,2,2
2017_10644,Undergrad,Rejected,2017,December,9,2016,001F000000nHCtmIAG,2,2,English Literature,,,No,No,Self,Public,Small,W,12,12,0,5,2,5000,No,3,2
2017_10645,Undergrad,Rejected,2017,December,9,2016,001F000000nH7KbIAK,4,2,Speech Therapy,,,No,No,Self,Public,Very Large,S,56,19,8,0,0,25000,No,3,2
2017_10655,Undergrad,Rejected,2017,December,9,2016,001F000000nH7C4IAK,3,2,Political Science,,,No,No,Self,Public,Very Large,N,131,19,18,5,2,25000,No,3,2
2017_10657,Undergrad,Withdrawn,2017,December,9,2016,001F000000nH7YNIA0,3,2,Statistics,,,Yes,No,Self,Public,Large,E,279,19,12,0,0,22500,Yes,3,2
2017_10659,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHCGSIA4,4,2,International Studies/Relations,,,No,Yes,Recruiter,Private NFP,Medium,E,79,15,6,1,3,12500,No,3,2
2017_10661,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHEGUIA4,4,2,Journalism,,,Yes,Yes,Self,Private NFP,Medium,E,93,5,1,1,3,12500,No,3,2
2017_10662,Undergrad,Rejected,2017,December,9,2016,001F000000nHCGVIA4,3,2,Psychology,,,No,No,Self,Public,Large,E,80,34,5,5,2,22500,No,3,2
2017_10663,Undergrad,Accepted,2017,December,9,2016,001F000000nH7YNIA0,3,2,Psychology,,,No,Yes,Self,Public,Large,E,279,19,12,0,0,22500,No,3,2
2017_10664,Undergrad,Rejected,2017,December,9,2016,001F000000nH7C4IAK,3,2,Child Development,,,No,No,Self,Public,Very Large,N,131,19,18,5,2,25000,No,3,2
2017_10665,Undergrad,Withdrawn,2017,December,9,2016,001F000000nHAOqIAO,5,2,Film/Video,,,No,Yes,Recruiter,Private NFP,Medium,E,97,3,2,0,0,12500,No,2,2
2017_10666,Undergrad,Rejected,2017,December,9,2016,001F000000nH9c7IAC,4,2,Art,,,No,No,Recruiter,Public,Large,E,96,18,6,0,0,22500,No,2,2
2017_10668,Undergrad,Rejected,2017,December,9,2016,001F000000nHAX1IAO,4,2,Public Health,,,No,Yes,Self,Public,Very Large,N,408,31,7,1,3,25000,No,3,2
2017_10669,Undergrad,Rejected,2017,December,9,2016,001F000000nH7GMIA0,5,2,History,,,Yes,Yes,Self,Public,Very Large,W,242,36,15,1,4,25000,No,2,2
2017_10672,Undergrad,Rejected,2017,December,9,2016,001F000000nH7GMIA0,5,2,Cognitive Science,,,No,Yes,Self,Public,Very Large,W,242,36,15,1,4,25000,Yes,2,2
2017_10674,Undergrad,Rejected,2017,December,9,2016,001F000000nH9KXIA0,3,2,Journalism,,,No,No,Self,Public,Medium,W,50,37,1,5,2,12500,No,3,2
2017_10682,Undergrad,Rejected,2017,December,9,2016,001F000000nH7T5IAK,5,2,English,,,No,No,Self,Public,Medium,W,138,27,8,5,5,12500,No,3,2
2017_10686,Undergrad,Withdrawn,2017,December,9,2016,001F000000nH8AuIAK,4,2,Political Science,,,Yes,No,Recruiter,Public,Very Large,S,47,10,0,1,3,25000,No,3,2
2017_10692,Undergrad,Rejected,2017,December,9,2016,001F000000nHCtmIAG,2,2,Biochemistry,,,No,Yes,Recruiter,Public,Small,W,12,12,0,5,2,5000,No,3,2
2017_10696,Undergrad,Rejected,2017,December,9,2016,001F000000nHCQKIA4,4,2,Public Health,,,No,Yes,Self,Private NFP,Medium,W,41,11,0,1,3,12500,No,3,2
2017_10699,Undergrad,Rejected,2017,December,9,2016,001F000000nH74aIAC,3,2,Social Studies,,,No,No,Recruiter,Public,Medium,N,25,8,3,1,3,12500,No,3,2
